Latitude,Longtitude,Area_Class
45.96253,-73.75441,B
45.66247,-74.51899,A
45.93645,-75.05747,C
46.04946,-74.33892,A
46.13729,-74.48313,C
45.95983,-73.80487,A
45.88729,-75.88437,C
45.76259,-76.01114,C
45.80036,-74.26238,A
45.88729,-73.78295,A
46.40438,-77.56377,C
46.1274,-74.5444,B
46.5036,-75.00233,C
46.26799,-74.89325,A
47.60941,-77.20731,B
46.03058,-73.71114,A
45.7527,-74.10222,B
45.94095,-74.36106,A
45.94724,-73.76608,B
45.46433,-74.09358,B
45.84143,-74.16408,B
46.45354,-74.46998,A
46.6238,-75.47381,B
46.35042,-75.52991,A
46.15078,-73.86214,A
46.09772,-73.87257,B
46.09682,-73.86998,A
45.91157,-73.75836,B
45.96703,-74.31393,A
46.11481,-75.83494,A
46.13639,-76.85178,B
46.99311,-76.49736,B
45.97063,-74.35456,C
46.12021,-74.67086,A
45.76439,-73.79982,A
45.95893,-73.72801,A
46.1319,-74.46366,A
47.32015,-79.34238,B
47.2563,-79.33717,B
47.23322,-79.36634,B
48.06925,-79.10341,C
48.17926,-78.97303,C
48.21793,-78.95276,A
48.77698,-78.81969,D
48.47422,-78.35969,A
48.36121,-78.80626,C
47.56925,-78.69135,B
48.74131,-78.92636,C
48.74401,-79.22409,D
48.82105,-79.22541,C
48.80036,-78.90165,C
49.131,-77.99313,C
49.1319,-77.989,C
48.92656,-79.46989,D
48.69904,-77.73637,B
48.60312,-78.37723,A
48.7509,-79.35392,C
48.64629,-78.01391,B
47.52788,-78.72869,C
48.59413,-79.47824,C
48.49041,-77.64631,C
48.43915,-77.67002,A
48.36211,-78.9824,B
48.10492,-79.1101,C
49.11301,-79.39331,C
48.94994,-79.05458,B
48.95354,-78.94933,C
48.36031,-78.11253,B
48.53597,-78.12592,A
47.51619,-79.3927,C
48.55126,-78.43479,C
48.91936,-79.05322,B
48.60582,-79.23368,C
48.40798,-77.41871,D
48.82554,-78.26913,A
48.82644,-78.26367,B
48.80036,-79.36342,B
48.86571,-79.02318,C
48.59053,-79.30478,C
48.40798,-77.40718,B
48.40888,-77.41531,C
48.40888,-77.42007,B
48.40978,-77.42955,A
48.6211,-77.50034,B
48.75989,-79.06969,A
48.34682,-77.15584,B
48.34323,-77.14231,B
48.34143,-77.13284,B
48.33873,-77.12473,B
48.32734,-76.94725,B
48.99581,-76.96025,B
48.98951,-76.98767,B
48.35132,-77.18098,B
48.36121,-77.20263,A
48.74671,-78.83483,C
46.87021,-78.73421,A
49.49221,-79.28903,A
48.97242,-78.7089,A
48.59502,-78.13811,C
48.33423,-77.09091,A
47.20264,-79.32407,A
48.57644,-77.59055,B
47.15798,-79.42594,C
48.77518,-79.16812,A
46.73232,-79.09319,B
46.74761,-79.07021,B
48.3711,-77.45939,B
48.49581,-77.54262,B
49.45983,-77.19189,C
49.30036,-78.42553,A
48.08693,-78.15186,B
48.20804,-67.18253,C
47.85312,-68.80519,C
48.09682,-65.45556,C
48.08513,-65.42596,C
47.81115,-68.9933,B
47.55216,-68.65201,B
48.01529,-69.17875,B
48.19634,-64.84651,B
48.13549,-65.60872,C
48.40528,-68.49729,B
48.00719,-69.3387,B
48.18016,-65.97707,A
48.43735,-68.46611,C
48.79407,-67.49454,C
48.68825,-67.61762,B
47.27248,-70.06345,C
47.80936,-69.44912,D
48.07824,-69.09533,B
48.3729,-64.64501,A
47.97512,-67.06587,C
47.68645,-69.22195,B
49.23412,-65.32369,C
48.02518,-66.711,A
48.02248,-66.70832,C
48.38639,-64.60031,B
48.02428,-66.72714,B
48.05756,-65.38303,A
48.41067,-68.57114,B
48.01979,-66.73118,C
48.29317,-65.99865,A
48.78597,-67.43994,B
48.631,-64.36088,C
48.29317,-65.99865,B
47.5027,-69.50745,A
48.42296,-68.48103,B
48.20084,-65.91769,B
48.13819,-67.7956,D
47.372,-69.40472,B
48.15078,-65.7538,B
48.15168,-65.75515,B
48.33783,-67.06575,B
48.09952,-66.5187,B
49.1292,-65.80859,A
48.13819,-65.55638,B
48.55846,-65.77355,B
48.16936,-66.00647,A
48.67206,-64.86355,C
48.13999,-67.64645,C
48.01079,-68.12903,D
48.60042,-68.16395,C
48.03327,-68.1438,C
48.1265,-67.65724,D
49.19005,-64.89052,A
48.61751,-64.31837,A
48.06385,-65.48789,A
49.09233,-64.58701,D
45.21613,-71.90135,A
46.20983,-70.4948,B
45.15978,-73.69006,A
46.30126,-72.40886,A
45.15168,-71.69517,C
45.95624,-72.17497,B
45.90978,-73.19054,A
45.14898,-74.07568,B
45.89539,-71.13178,C
45.88459,-70.63049,B
46.62021,-70.77048,B
46.61481,-71.08942,B
45.06295,-72.73599,A
45.88819,-73.17119,C
46.33094,-72.1979,C
45.79497,-70.9368,C
46.64898,-71.41747,B
45.2527,-72.34385,B
45.68016,-72.84587,A
45.39988,-72.14489,B
46.08513,-70.72796,A
46.01169,-73.11228,C
46.01799,-73.1045,C
46.631,-71.36166,C
45.05216,-73.84411,B
46.6247,-70.07024,B
45.15168,-74.25937,D
45.15978,-74.26956,B
45.06565,-74.36446,B
46.33184,-70.97525,B
46.14898,-72.48442,B
45.55396,-71.22431,B
45.17296,-73.46428,C
46.09592,-71.18775,A
46.19634,-70.62249,D
45.42836,-73.20515,B
46.65618,-71.39963,B
46.35672,-70.19788,A
46.8801,-70.6614,A
46.01259,-71.19432,A
46.44095,-70.5755,B
46.57195,-71.24869,A
46.29766,-70.38673,A
45.56205,-73.16024,B
45.7563,-70.60093,A
45.94185,-72.18146,A
45.44994,-72.88334,A
45.27158,-73.02583,C
45.59952,-73.13453,B
45.60582,-73.13839,A
45.43735,-71.88334,A
45.66936,-72.25483,B
46.21343,-70.68762,A
45.41517,-72.17569,B
45.53417,-72.0538,A
46.0,-73.08511,A
45.7563,-72.96133,A
46.0,-73.08511,A
45.41157,-71.67954,A
46.66067,-70.97641,C
46.68196,-70.05056,C
46.16847,-71.40758,C
46.35492,-70.44918,B
46.15348,-70.30088,B
45.66757,-72.6908,B
45.85492,-72.41865,A
45.71343,-71.15507,B
46.85492,-70.95003,B
47.14359,-72.88361,A
46.94724,-72.69335,C
46.47962,-72.64708,C
46.76439,-72.50325,D
47.3819,-72.78419,C
47.03058,-72.19986,B
45.99311,-73.45987,B
46.78238,-71.50979,B
46.78687,-71.53211,C
47.41757,-72.76954,D
47.30486,-72.75376,C
46.18645,-73.40108,C
47.82644,-72.18436,C
46.79407,-74.17907,C
46.47063,-72.6523,B
46.78507,-74.18827,A
45.95624,-73.22801,B
46.27158,-73.7852,B
46.44095,-72.93997,B
47.03238,-72.19854,A
47.89539,-73.78639,C
47.89808,-73.78102,B
47.1328,-72.61247,C
46.80396,-72.24606,B
46.3837,-72.70307,C
47.54587,-70.43205,D
46.36931,-72.74088,B
48.28597,-70.79414,C
47.30846,-72.74735,B
47.28238,-72.72614,C
46.3801,-72.69264,B
46.47962,-72.64708,B
47.03058,-71.16403,D
46.18375,-73.47532,C
46.15978,-73.45715,A
46.26709,-73.5378,B
46.42566,-72.98695,B
47.42026,-70.55409,B
47.56025,-70.38735,C
46.56295,-72.94768,C
47.04137,-70.92478,C
46.3801,-72.6054,C
46.872,-71.48553,A
47.42296,-72.78282,C
46.76709,-72.09052,C
47.39629,-70.57935,C
47.02338,-71.38501,B
46.46793,-72.65753,B
47.46163,-72.7615,B
47.81745,-69.93438,A
46.75719,-71.39041,A
47.38729,-72.7709,B
47.44275,-72.77084,B
47.73322,-70.42378,D
47.48861,-72.20874,C
46.52698,-73.76406,B
46.02248,-73.50951,B
46.11031,-73.47665,B
47.90798,-73.94768,B
47.16936,-74.37169,C
46.82284,-73.88907,A
48.67476,-74.90441,B
48.33184,-70.61932,C
46.95714,-71.13109,C
47.39719,-70.56739,B
47.44814,-72.80408,B
47.46613,-73.60414,C
48.07914,-72.51603,C
47.71703,-70.24465,B
46.34682,-73.37367,A
46.88729,-71.52412,A
47.57105,-70.71668,C
46.89269,-71.90482,B
47.67926,-70.20993,B
46.51439,-73.75231,B
46.96613,-71.39822,B
47.10761,-72.26066,C
48.24581,-71.89371,B
47.11391,-70.85324,B
46.84233,-73.91535,B
47.42566,-70.52352,A
47.59323,-71.24067,A
48.23681,-73.7446,B
47.89449,-73.72183,B
47.77788,-74.02311,A
48.01079,-71.29704,D
48.46073,-73.33801,A
46.29946,-73.51955,A
47.73861,-70.49599,C
46.69994,-73.50334,A
47.11031,-72.49075,B
47.71343,-70.46525,C
48.19185,-71.50104,B
46.38639,-72.70437,B
46.3828,-72.70698,B
47.98591,-70.67341,C
46.77878,-72.09313,D
46.64988,-72.85902,D
48.18016,-71.02804,B
47.78507,-70.19111,A
46.33693,-73.28905,C
50.26439,-64.85477,A
49.40168,-67.37521,A
48.77608,-69.05604,A
48.35222,-69.41125,A
48.84413,-68.88934,B
50.03597,-66.86626,B
48.74491,-69.0656,C
48.82554,-69.19126,C
48.71883,-69.41121,D
48.78238,-69.11207,C
48.81025,-69.14755,B
49.1265,-68.19503,A
48.63729,-69.90578,B
48.8765,-68.81556,B
51.12021,-67.44985,A
50.52158,-67.41101,B
49.83693,-69.05126,B
49.06925,-70.2198,C
48.62021,-69.21191,B
48.49491,-69.32926,B
48.53867,-69.2627,B
49.15528,-68.29208,B
50.30126,-64.08923,C
48.33693,-69.52651,C
48.24671,-69.56713,B
48.5018,-70.96607,B
48.45174,-71.20932,B
48.46883,-71.23101,B
48.46433,-71.18897,C
48.46163,-71.22966,B
48.89449,-71.79777,D
48.35402,-71.35983,B
48.89629,-71.79093,D
48.56745,-71.59872,B
48.40438,-71.36248,B
48.57734,-71.68068,D
48.57734,-71.67116,B
48.46163,-71.22152,D
48.81115,-72.06285,B
48.92836,-72.11876,C
48.96523,-72.06963,B
48.2563,-72.05902,D
48.47153,-70.89225,C
48.50719,-71.13409,B
48.3828,-71.87875,B
48.46073,-71.12869,B
48.49401,-71.18079,B
48.47063,-71.23644,B
48.89898,-72.21854,B
48.82824,-71.99727,C
48.44544,-71.21068,C
48.49761,-71.51819,C
48.7554,-71.81833,D
48.46883,-71.20931,D
48.71613,-71.37578,C
48.46973,-71.39632,C
49.76979,-74.82359,C
48.45264,-71.22966,B
49.03327,-72.20885,D
48.40978,-71.28456,C
48.45983,-71.35971,C
48.47063,-71.41124,B
48.72962,-72.50153,D
48.74311,-72.30606,C
48.51619,-70.94569,C
48.59323,-71.0575,B
48.65258,-71.52616,A
48.56295,-71.46875,C
50.45534,-73.0452,D
48.6238,-71.14898,D
48.6337,-71.08197,B
48.63549,-71.11631,A
48.79137,-72.78419,C
49.74311,-74.40971,A
49.61931,-70.64446,D
48.86481,-71.81966,B
50.71163,-74.77084,D
48.80846,-71.99317,C
48.83603,-70.56284,D
48.71163,-71.49864,C
48.40528,-72.36248,B
48.22063,-72.45411,B
48.3711,-72.40719,C
48.82824,-71.7541,C
48.5063,-72.17534,B
49.5045,-70.97369,D
49.78148,-74.53459,C
49.54587,-71.08766,D
48.67836,-73.11627,C
48.68825,-72.45777,C
48.65258,-73.12991,A
48.22692,-72.4514,C
49.42296,-71.19331,D
49.22782,-72.28513,A
48.79047,-72.67492,B
48.381,-71.63011,A
46.08004,-74.55611,B
45.64449,-75.83333,B
45.96613,-76.12138,A
45.71163,-75.94848,B
46.11931,-76.09012,C
46.57195,-75.91405,C
45.97962,-74.2047,B
45.98142,-76.50956,B
45.7485,-75.17138,B
47.89539,-74.56456,C
45.84862,-76.31784,B
45.74671,-76.31271,B
45.97063,-76.82298,D
46.5009,-74.82941,C
45.57284,-75.72045,C
47.91157,-74.59287,B
46.72512,-76.04398,C
45.69634,-76.62289,B
45.78327,-76.37669,A
46.05846,-75.08761,C
46.18016,-75.66277,C
46.98681,-76.49473,C
46.06925,-73.94945,C
45.8765,-74.19962,B
45.80216,-74.6984,C
45.92746,-76.12141,C
45.63459,-75.92026,B
46.76439,-75.28344,C
45.90168,-76.72415,B
46.08693,-76.06388,A
45.95714,-74.10457,A
45.99041,-73.68399,A
46.02608,-73.82427,B
45.89629,-76.99612,C
45.93196,-74.42759,B
46.3729,-76.03771,C
46.6292,-75.93321,C
46.44005,-75.09619,C
45.96523,-75.98706,A
46.04137,-74.27244,B
47.25899,-76.82273,A
45.98681,-74.80486,B
46.05396,-73.7487,B
46.04766,-73.73704,B
45.93375,-74.09813,A
45.73052,-74.51505,C
46.07195,-73.6563,B
46.04856,-76.67614,B
45.91247,-73.81394,A
46.40708,-75.55464,A
46.19994,-77.72401,D
45.66757,-75.8639,B
45.53238,-75.8666,B
45.88729,-76.73708,B
45.7563,-76.01373,A
46.78148,-74.99606,A
45.59502,-75.90124,A
45.67026,-75.87677,C
46.06475,-76.63426,A
46.0054,-74.19562,A
45.80936,-73.77915,A
46.01349,-74.18655,C
46.10672,-76.14721,B
45.91936,-77.06911,A
46.44095,-76.98303,A
46.03327,-76.20337,A
46.09413,-73.86868,B
46.14359,-74.54829,B
47.27608,-75.88618,C
45.76979,-73.96132,A
45.76169,-74.26372,B
45.91067,-73.52905,B
45.94455,-75.96249,A
45.91517,-73.86755,A
46.04946,-77.32945,B
45.93555,-75.73319,B
45.99761,-75.68139,B
45.99671,-74.13819,B
45.99401,-73.78155,B
46.20084,-74.33871,A
46.07554,-75.95333,A
46.76799,-78.98818,B
48.57464,-79.03576,B
48.05306,-79.26068,B
48.5018,-78.14902,B
47.52878,-78.72869,C
48.23591,-78.9703,C
48.65618,-78.64625,C
48.95624,-78.94111,A
48.95714,-78.93015,A
48.95624,-78.93563,B
48.95084,-78.99178,A
47.93285,-79.20302,B
47.90078,-79.28907,C
48.40528,-78.06843,C
48.7509,-78.05605,C
47.92476,-79.20974,D
48.23861,-78.30498,B
49.12021,-77.14605,B
49.16427,-79.29207,C
48.08873,-79.21634,B
47.56295,-78.67137,D
48.58783,-78.13948,C
48.22692,-78.93925,D
48.89449,-79.24316,D
48.86391,-79.49043,C
48.81475,-78.75412,B
47.58274,-79.28267,C
48.16157,-79.44607,D
49.21613,-76.89188,B
48.44005,-78.37735,C
48.16067,-79.44203,B
48.24401,-78.93248,D
48.49041,-77.62189,D
48.81205,-79.22132,B
48.41427,-77.95935,C
46.64359,-78.79665,D
47.59682,-79.36065,C
48.22782,-78.40452,B
49.06655,-79.12686,C
48.28417,-78.2,C
49.49401,-78.37098,A
47.01079,-78.39556,C
47.45534,-79.28412,B
48.78957,-79.47543,C
48.30306,-77.63016,A
48.30216,-77.63152,B
48.95444,-78.56416,C
48.51529,-77.68755,D
53.55396,-79.03035,C
46.99311,-79.20517,A
47.70084,-79.09183,A
49.79676,-76.97771,C
48.2485,-76.08563,C
48.24131,-76.05093,B
48.23681,-76.04688,B
48.2494,-76.10589,A
48.2509,-76.06307,B
48.53687,-77.7079,A
49.30576,-76.66724,D
48.5063,-75.27904,C
48.80846,-79.22269,
47.70714,-78.13726,B
49.00899,-78.72532,A
49.21073,-75.95595,B
48.06115,-77.87495,A
49.55936,-79.21534,C
49.28777,-78.86427,B
48.20444,-77.65722,A
47.30486,-78.50376,A
47.09772,-79.12175,A
47.90798,-68.91398,A
48.83184,-64.70355,B
48.1211,-66.25924,C
47.91517,-68.71109,C
47.45264,-68.99069,B
47.47422,-69.82136,B
47.81115,-69.14256,A
48.20174,-65.92309,B
48.19544,-65.9285,B
48.04407,-66.68947,B
48.29227,-64.73919,B
48.10312,-65.39647,C
47.68375,-69.5932,B
48.05216,-65.37092,B
48.06025,-65.36957,B
48.02428,-65.34674,B
48.21613,-65.83198,C
47.56835,-69.11735,D
48.39539,-64.59217,B
48.07195,-65.28623,B
48.13999,-66.66532,B
48.10222,-65.40993,B
48.10132,-65.42863,C
49.10941,-66.43131,C
47.47063,-69.25617,C
47.66757,-68.90198,A
46.95624,-69.87714,D
48.20264,-65.90047,A
49.01889,-66.90981,A
47.57644,-69.52468,B
48.05036,-66.68273,C
47.95983,-69.04842,B
48.82195,-64.75274,C
47.67116,-68.96928,B
47.15438,-69.98942,B
48.65708,-64.66531,C
49.15528,-64.98075,B
48.97242,-65.50798,A
47.23591,-61.98013,C
48.57195,-65.25722,A
45.55846,-72.27297,C
45.49401,-72.28843,A
45.30576,-71.95013,D
45.51079,-72.24358,A
46.15348,-71.75804,B
46.33423,-72.17576,C
46.20264,-70.91017,B
46.71523,-71.28611,A
46.03687,-72.11744,C
45.54497,-71.62301,B
45.16517,-72.1131,C
46.76889,-70.2198,A
46.43645,-71.77983,B
46.39808,-71.74218,C
45.10672,-71.56549,B
46.44544,-71.77721,B
46.59233,-70.59861,B
46.7518,-70.73425,B
45.48052,-71.80127,C
46.30306,-71.53777,A
45.70354,-71.99485,B
45.98861,-71.97929,B
46.40708,-71.6458,B
46.53957,-70.52319,C
46.17296,-70.48961,B
46.48681,-71.03892,B
45.81475,-72.34957,B
45.52338,-71.30638,C
46.55126,-70.12482,A
46.03777,-72.12132,C
45.96883,-71.88432,C
45.90078,-71.85205,D
45.93196,-73.17371,B
46.66157,-71.18972,C
45.47242,-72.97692,B
46.01889,-72.0652,B
46.16607,-71.82165,C
46.69544,-71.06498,C
46.07644,-70.41148,C
46.04047,-70.91537,B
45.89719,-71.85722,C
46.68465,-70.99213,A
46.69275,-71.07547,A
46.66427,-71.07809,B
45.1211,-72.60931,B
45.13819,-72.60547,B
45.39988,-72.2167,C
45.22422,-73.99362,D
46.83184,-71.02155,A
46.06295,-71.35964,A
45.49761,-73.1564,B
45.90168,-72.45477,A
45.28597,-73.02837,C
45.31655,-71.91943,B
46.64449,-70.07154,C
46.35132,-71.9557,C
46.36571,-71.98827,B
45.13999,-71.72705,A
46.61301,-70.06239,D
45.98232,-70.62525,B
45.46703,-74.31538,A
45.21973,-73.99872,D
46.02878,-70.8139,B
45.11301,-74.21177,A
45.03687,-72.84667,B
45.49671,-72.6564,C
45.31565,-73.02962,C
46.36661,-71.2109,A
46.3828,-71.23827,B
47.03327,-70.38236,A
46.02878,-70.8152,B
45.34862,-73.18474,A
46.51799,-70.59217,C
46.45534,-70.61184,A
46.1319,-72.21885,B
46.31655,-72.13802,B
45.622,-70.98714,B
45.68285,-71.77541,B
45.28597,-73.02837,
46.881,-71.10877,A
46.65168,-72.62212,B
48.29676,-70.67971,B
46.71343,-73.77693,A
47.88549,-69.91398,C
46.84682,-71.61407,A
47.44814,-72.80275,C
46.73232,-72.6273,A
48.63729,-74.0357,C
46.64898,-72.39178,C
46.75809,-72.57283,C
46.94544,-71.47892,B
46.85582,-72.78073,C
46.54317,-72.85783,C
48.24221,-71.89236,B
46.66247,-72.23821,B
46.90708,-71.61796,B
46.64808,-72.59592,A
46.44005,-73.20041,B
46.69095,-72.29138,C
46.68645,-72.5191,B
47.41607,-70.54878,A
46.90798,-71.61664,B
48.21523,-70.83569,B
46.98951,-71.85338,B
48.21973,-70.83198,B
47.19994,-72.89152,D
47.56025,-72.64801,C
47.06205,-71.34802,C
46.90978,-71.93944,B
46.95354,-71.34552,B
47.2536,-74.31876,D
47.99311,-73.63173,D
47.79856,-73.88721,D
48.89179,-74.10375,C
46.39988,-72.59233,C
46.86391,-71.54387,B
47.92656,-69.87372,D
46.3774,-72.57682,C
48.20354,-70.27531,D
46.63999,-72.9607,A
47.01889,-71.02529,B
47.05306,-71.02921,B
46.48232,-73.18078,A
47.66847,-72.31998,A
46.85582,-71.09697,B
46.44724,-72.76285,B
46.43825,-72.75764,B
46.45354,-72.77068,B
46.631,-72.67797,B
46.80666,-72.24343,C
46.17656,-73.31775,B
46.29587,-72.65495,C
46.97242,-71.21046,B
46.21883,-73.16811,A
46.52878,-72.53235,B
46.59862,-72.35253,B
46.39089,-72.58203,B
47.88459,-69.91264,B
48.21703,-69.99865,B
47.53417,-72.7947,B
46.06565,-73.23574,C
46.01979,-73.18395,B
46.69724,-71.97771,B
46.39539,-72.5729,B
46.67206,-72.06105,B
46.32015,-72.71354,C
46.56565,-73.81764,C
46.77428,-71.68303,A
47.70624,-74.11455,A
46.55576,-72.41274,A
45.90798,-73.27259,A
46.18465,-73.72402,A
46.18465,-73.72402,B
47.90528,-73.78638,C
47.02608,-70.95251,B
46.43645,-72.67431,B
46.45893,-72.37489,B
48.4994,-73.27497,C
48.66067,-74.6969,D
46.41517,-72.44,B
46.49581,-73.67423,A
46.64808,-71.97511,A
46.86211,-72.85616,A
46.45624,-73.75109,D
47.38999,-72.77223,D
46.30126,-72.64844,A
47.70084,-70.23931,B
46.79047,-74.00846,B
46.42566,-72.48695,D
46.61571,-72.64179,C
46.97422,-74.27139,B
46.67386,-73.85244,A
46.60761,-74.10383,A
46.84233,-71.6075,A
46.8792,-71.80702,A
46.48591,-73.64185,D
46.84502,-71.77942,B
46.78867,-71.55181,A
46.9994,-71.2144,B
46.99401,-71.57938,C
46.52968,-73.23301,B
46.13999,-73.62903,B
46.55756,-72.41405,B
46.53327,-72.60261,D
46.33094,-72.62499,B
46.27428,-73.63544,B
46.52698,-72.56765,B
46.36841,-72.73957,A
46.7494,-72.34842,B
47.66517,-70.14397,B
48.43285,-73.57385,D
46.5009,-72.88008,B
46.7536,-73.87073,A
46.41936,-72.48826,B
46.79407,-72.39696,B
48.06655,-73.19886,B
48.05576,-73.19484,B
48.69455,-69.08628,A
48.89629,-68.77314,A
48.2527,-69.63965,D
48.28867,-69.47702,C
48.44455,-69.97017,B
48.90438,-68.63657,B
48.30396,-69.49865,C
48.82824,-68.89754,C
48.61481,-69.11361,B
49.56745,-68.97088,D
49.21253,-68.30855,B
48.74581,-69.05333,A
49.75719,-69.19153,D
50.21883,-66.19378,D
50.30216,-64.17819,B
50.32554,-64.24155,B
50.25989,-63.46202,D
49.23052,-69.68114,B
49.11571,-69.62545,B
50.28867,-66.3491,D
49.10132,-68.5229,D
48.32824,-69.53599,C
50.32284,-64.11455,D
50.23681,-66.17407,B
50.25989,-63.46202,
48.46253,-71.20253,C
48.99761,-72.15981,B
48.45714,-71.33198,C
48.76169,-71.11892,C
48.54047,-71.13271,C
48.53148,-71.02901,A
48.45893,-71.15853,C
48.46793,-71.20931,D
49.32464,-71.75744,D
50.33963,-73.73309,D
48.92026,-72.06691,D
49.45983,-73.64453,D
48.80486,-71.0451,D
49.29047,-73.79886,B
49.01799,-72.13513,D
48.36211,-70.99053,B
48.82284,-72.23634,B
48.55756,-71.62862,B
49.53597,-73.18071,C
48.73232,-72.42365,C
48.70714,-71.36897,C
48.11481,-72.24865,C
49.45444,-73.68221,D
48.32195,-72.26571,B
48.51259,-71.48642,C
48.53867,-72.279,C
48.90078,-72.70212,D
48.67476,-71.46459,B
48.57734,-71.53712,A
48.73951,-71.79924,B
50.76709,-73.39249,D
48.67566,-71.58631,A
48.35312,-71.31439,B
48.80126,-72.06012,C
48.89179,-71.80598,C
48.6328,-71.12856,A
50.33963,-73.74155,C
49.01979,-73.36456,A
48.49671,-71.45114,B
48.69005,-72.44959,C
48.94275,-72.66667,B
49.17926,-71.90291,C
50.34143,-73.74859,B
49.89269,-74.02749,C
49.78058,-74.48747,C
48.42386,-72.24729,C
48.90528,-72.70211,A
48.79497,-71.99317,C
48.61661,-71.08061,B
49.54047,-74.67378,B
48.6265,-71.52074,B
48.43825,-71.53996,A
48.47782,-71.47829,B
48.99491,-72.72944,A
48.99311,-70.87418,B
49.54227,-70.62647,C
48.6265,-71.12041,B
48.8837,-72.19119,A
48.88549,-72.28273,C
48.8801,-72.28137,C
49.48502,-73.39175,C
49.72512,-71.61519,D
49.53777,-73.5946,D
50.86391,-73.60682,A
49.65438,-71.64027,C
45.71613,-76.14091,B
46.74131,-75.30446,A
45.83274,-76.44966,B
46.49761,-75.92684,C
46.41607,-75.35797,B
46.04047,-74.66408,B
45.98412,-75.89725,C
45.84053,-74.62794,A
46.03597,-74.2582,B
46.95264,-75.29381,B
45.881,-74.05491,B
46.22332,-74.53524,B
46.48951,-76.03762,B
45.71523,-74.20363,C
45.51439,-74.11405,B
45.86931,-75.60209,C
46.19095,-75.92335,B
45.72422,-74.2715,A
45.79676,-74.29335,B
45.97153,-74.02122,B
45.8801,-73.99612,A
45.88459,-74.03166,A
46.01439,-73.61746,A
46.10672,-75.85311,C
45.95804,-74.3494,A
45.90258,-74.15374,B
46.28148,-75.94665,B
45.93735,-74.18793,B
46.26439,-74.91667,B
46.04227,-77.15241,B
46.89629,-77.33902,B
45.86751,-75.12921,A
45.89269,-76.73837,A
46.72153,-76.04135,C
46.28597,-76.09379,B
46.03597,-74.07426,C
46.01349,-74.19173,B
45.93375,-76.13175,B
45.98502,-74.06133,A
46.17746,-76.01709,B
46.15978,-75.47663,B
46.15888,-75.47793,B
45.82374,-76.37795,B
46.46973,-74.83571,A
45.67386,-76.42535,A
45.43555,-75.75003,B
46.05936,-73.72797,B
48.45084,-74.75,C
46.27068,-74.11853,B
45.89629,-75.24742,B
46.14808,-75.12902,A
45.81835,-76.11118,C
46.11661,-75.20719,C
46.09592,-76.47147,B
46.16427,-73.85823,B
47.85042,-74.83492,C
46.20534,-75.82164,B
46.66936,-78.21068,A
46.19724,-75.80215,B
45.46613,-74.08845,B
46.32195,-76.3164,B
46.48232,-75.65491,B
47.3828,-76.23273,B
45.57824,-76.26267,D
45.83274,-74.22677,C
45.49041,-75.86535,B
45.6328,-76.27546,B
45.59502,-75.90124,
45.79856,-76.53561,A
46.67386,-74.56629,B
45.86661,-77.07558,A
45.88549,-73.42894,B
45.89359,-73.4186,A
45.622,-75.63066,A
45.8828,-75.59432,C
45.8738,-76.62017,B
46.16157,-76.11343,C
46.18735,-74.48181,A
45.68196,-74.74871,A
47.19724,-75.11108,B
45.65708,-75.60619,B
47.30666,-76.14014,C
46.83184,-76.59963,B
46.48861,-77.64054,C
45.92566,-74.16855,C
45.55486,-76.04352,A
45.60672,-76.39738,A
45.96073,-74.33775,A
46.30216,-73.97527,B
47.30756,-75.94164,B
46.01349,-74.07038,A
45.93645,-75.72543,C
45.46433,-74.09358,B
48.631,-78.44285,B
48.39988,-78.06979,C
48.48591,-78.40988,C
48.21523,-78.92172,A
48.82464,-78.29235,C
48.47782,-78.36104,B
47.56565,-78.582,B
48.51439,-77.68076,C
48.09053,-79.2539,A
47.56475,-78.59736,B
48.64269,-78.69284,C
48.74671,-79.3512,B
48.32284,-78.79411,D
48.24761,-77.98244,C
49.19994,-77.7211,B
48.80846,-78.70903,D
47.92476,-78.69095,B
47.95714,-79.24463,B
48.59323,-78.13947,A
48.61751,-78.30068,B
48.28148,-79.18108,B
47.29587,-79.44431,B
48.54497,-78.38271,B
49.07015,-79.0994,B
48.19544,-77.90048,C
48.88639,-79.24726,B
48.76709,-79.30059,C
48.77698,-78.9304,B
48.17296,-78.96494,C
48.59143,-77.62316,A
48.19544,-79.00373,B
48.14179,-77.97439,C
48.32374,-78.88285,D
48.51619,-78.2405,A
48.24221,-77.96894,B
48.63459,-78.41394,D
47.27158,-78.43506,C
47.88639,-78.63314,C
48.78687,-79.21042,B
47.92296,-79.20437,B
48.73502,-78.27061,D
47.56205,-78.70069,C
48.32914,-78.21483,A
47.82644,-78.42097,A
48.51889,-78.36915,B
47.84682,-78.00829,C
48.18825,-79.04826,B
48.51349,-78.13408,D
48.61481,-79.22279,C
48.69544,-77.98093,C
48.16157,-77.76457,B
48.18555,-78.12485,B
48.04407,-77.36421,B
48.81025,-79.16257,C
48.68465,-78.91827,C
50.53867,-75.66242,D
48.58513,-77.62996,B
50.7554,-75.78358,D
48.35851,-78.98647,B
48.76529,-78.09845,C
48.79227,-77.95222,B
48.6229,-78.33912,A
47.57195,-78.57667,A
49.24491,-75.16872,C
49.04766,-77.8251,C
49.77878,-79.25534,C
47.82284,-78.0686,B
48.15618,-78.11544,B
47.83423,-77.98258,A
47.51619,-79.3927,C
49.08513,-77.60076,B
47.79047,-78.25034,B
48.58873,-77.63676,A
49.81565,-76.60255,C
