Latitude,Longtitude,Area_Class
47.97692,-76.88442,Type B
47.16607,-73.92592,Type B
47.23771,-73.92318,Type B
45.83963,-76.04202,Type B
46.40348,-76.70044,Type B
52.07644,-72.64472,Type G
49.24311,-69.15014,Type B
48.57105,-77.14492,Type C
49.23412,-75.2018,Type B
46.54497,-74.89967,Type B
50.8756,-78.55198,Type F
47.65618,-75.01257,Type B
51.02338,-78.02757,Type C
46.21793,-76.56254,Type C
46.3828,-78.66787,Type B
48.51259,-77.59472,Type C
46.11931,-76.57685,Type B
47.3702,-72.33699,Type D
46.85582,-78.27678,Type C
46.54317,-76.84345,Type C
51.65618,-68.7268,Type D
46.32105,-77.9401,Type C
48.30036,-66.50222,Type D
47.20804,-76.3849,Type B
45.53957,-71.9923,Type B
48.17926,-79.16908,Type B
47.08513,-76.2805,Type B
45.73591,-75.99356,Type A
47.81475,-70.3872,Type B
47.21343,-77.82142,Type A
49.77338,-74.86793,Type D
49.73142,-75.50959,Type C
46.63549,-77.74869,Type B
46.34143,-73.89191,Type B
45.56385,-72.87556,Type A
51.6328,-74.34422,Type G
46.17386,-75.83745,Type B
49.96343,-74.35795,Type C
48.68016,-70.3129,Type F
47.55036,-76.10537,Type C
46.90708,-74.30569,Type B
45.61211,-76.07305,Type C
53.01349,-78.63677,Type D
48.74761,-65.14757,Type E
46.70264,-72.91273,Type B
53.09412,-78.44009,Type C
53.05486,-78.6143,Type C
53.08333,-78.60678,Type D
49.31115,-74.0,Type B
52.16337,-75.14174,Type D
52.48591,-78.26392,Type E
53.4985,-76.12131,Type E
46.36751,-73.88017,Type B
53.52068,-76.147,Type E
53.57194,-76.7667,Type E
49.05306,-70.80177,Type D
49.14898,-71.06683,Type C
49.06295,-70.84255,Type C
48.68106,-70.7843,Type C
46.98681,-77.05433,Type D
46.95264,-75.67885,Type B
51.32015,-76.31175,Type F
47.83693,-74.53108,Type C
47.92926,-70.86835,Type D
48.07464,-70.48116,Type D
47.98501,-70.66804,Type C
47.98052,-70.6976,Type D
47.98591,-70.7191,Type C
47.8774,-70.97586,Type D
47.8729,-70.89119,Type A
47.91067,-70.86971,Type B
47.88819,-70.99195,Type B
48.81565,-76.85794,Type A
47.90258,-70.96244,Type C
48.71073,-77.29245,Type C
49.80935,-70.46655,Type C
51.81475,-77.75,Type E
49.04766,-77.95609,Type A
49.06925,-75.41529,Type B
51.52428,-78.02696,Type D
48.91337,-70.06691,Type C
53.36031,-78.29566,Type E
49.94994,-69.20388,Type C
53.39808,-75.80468,Type F
50.04137,-78.65546,Type C
50.04586,-78.65826,Type C
49.72962,-75.57359,Type D
49.72242,-75.56108,Type B
49.43196,-76.59061,Type B
49.00899,-76.40844,Type B
49.78687,-75.68871,Type A
54.05216,-73.86305,Type D
49.622,-72.27503,Type C
49.7509,-72.71659,Type D
48.48681,-76.10425,Type C
50.53148,-72.66667,Type D
50.60851,-72.40958,Type D
47.85402,-77.98258,Type C
51.1256,-72.19841,Type E
48.63549,-70.2187,Type B
49.42476,-74.09062,Type B
49.82554,-73.01781,Type C
49.51529,-72.93905,Type C
50.27338,-72.48171,Type D
47.98501,-70.74059,Type B
48.07105,-70.4852,Type B
49.33274,-74.5,Type C
49.89719,-73.68159,Type B
49.96793,-73.31236,Type A
49.881,-73.39434,Type C
49.90528,-73.35802,Type E
49.85402,-73.31101,Type E
51.1328,-72.1509,Type D
50.06655,-72.15126,Type B
49.6328,-72.10141,Type C
50.53327,-72.20614,Type D
51.77248,-72.0252,Type E
51.57194,-72.24711,Type E
51.26619,-72.16807,Type D
48.8819,-76.31008,Type D
48.69994,-76.02474,Type C
53.80486,-73.52546,Type D
53.79317,-73.58902,Type C
48.40078,-75.53728,Type D
48.71523,-75.98228,Type C
49.95444,-71.88172,Type E
49.94095,-71.84959,Type B
50.04497,-72.09104,Type E
50.67656,-66.19749,Type A
49.67566,-74.12914,Type B
50.80486,-77.11401,Type D
53.80486,-73.55135,Type C
49.74491,-74.09569,Type A
49.65258,-73.21805,Type A
48.90438,-75.71716,Type C
50.34502,-74.51569,Type C
48.88909,-73.86332,Type B
48.44814,-73.59481,Type D
48.64089,-73.6942,Type D
48.61211,-73.68743,Type B
48.65078,-73.70916,Type B
48.68196,-73.67645,Type D
49.51619,-72.98338,Type C
49.85672,-72.87621,Type C
48.3747,-75.92283,Type A
51.71343,-75.93033,Type D
46.28597,-78.17452,Type C
50.20714,-74.46066,Type D
50.40078,-73.69497,Type B
50.57015,-74.29935,Type D
50.65708,-74.37269,Type D
50.51619,-73.40111,Type B
47.44724,-77.28014,Type A
50.82374,-74.63819,Type D
50.93375,-72.79909,Type D
51.11571,-72.63085,Type A
51.1202,-72.61079,Type E
51.10132,-72.53321,Type D
51.27428,-72.13792,Type C
49.76888,-74.34148,Type C
50.6265,-73.38406,Type D
49.27968,-75.85325,Type A
48.73591,-76.10531,Type A
49.57914,-74.36119,Type B
50.66936,-74.77232,Type B
50.82824,-74.68735,Type B
50.82374,-74.6325,Type D
50.55216,-74.30644,Type D
50.17836,-74.60488,Type D
51.09592,-72.44988,Type D
51.03867,-72.03757,Type A
51.36301,-72.13498,Type D
46.28957,-77.8555,Type A
48.34233,-70.32116,Type D
49.85222,-74.1025,Type C
49.5045,-72.97784,Type A
49.94994,-72.80119,Type C
50.48322,-72.92792,Type C
48.88729,-74.61196,Type D
50.76529,-74.51651,Type C
50.83184,-74.651,Type B
50.82374,-74.68736,Type B
47.1247,-76.81747,Type B
48.69994,-71.06698,Type A
52.11661,-77.02036,Type C
51.07644,-72.3451,Type B
49.08963,-74.55587,Type D
47.57015,-69.79335,Type B
46.78687,-73.64565,Type B
50.22422,-73.84498,Type C
48.3747,-70.31167,Type A
48.28687,-77.07117,Type C
46.71073,-73.02038,Type A
52.19634,-76.56132,Type E
48.30935,-76.59636,Type A
50.21073,-73.85062,Type B
50.22602,-73.84779,Type B
47.36751,-78.60957,Type C
45.80756,-73.71517,Type B
46.44814,-73.75893,Type B
47.39628,-78.50096,Type B
47.8711,-75.34695,Type D
46.71883,-77.68179,Type B
46.23412,-74.52353,Type B
47.01799,-78.48417,Type B
47.93555,-78.0,Type C
48.34233,-75.95806,Type C
47.01619,-79.07146,Type C
48.6211,-69.19694,Type B
46.66607,-77.03222,Type B
46.57644,-76.91536,Type A
49.0009,-74.66393,Type B
46.20804,-70.66537,Type A
48.76799,-69.12437,Type B
52.01888,-75.84506,Type F
45.93825,-73.19957,Type C
50.07914,-73.80531,Type B
45.07374,-72.70416,Type B
53.16337,-78.61567,Type D
53.78867,-74.1484,Type F
53.72692,-73.9848,Type E
50.83274,-70.66741,Type C
50.14988,-70.01737,Type C
48.86481,-72.27181,Type B
45.90528,-74.67116,Type C
45.01619,-72.07061,Type B
49.03867,-69.07784,Type B
49.16517,-64.94911,Type C
46.69365,-73.11029,Type B
46.30306,-73.09507,Type B
45.69275,-73.29213,Type A
45.94275,-72.68792,Type D
48.22153,-73.40047,Type C
45.63459,-76.17669,Type A
46.27608,-77.71227,Type B
46.41846,-72.47521,Type A
48.1247,-70.38298,Type B
48.13459,-73.86411,Type C
47.86661,-69.52301,Type C
48.46343,-75.39225,Type B
48.02248,-67.55241,Type C
49.03867,-73.18964,Type C
47.26349,-74.20097,Type A
48.3819,-72.43907,Type B
46.52068,-75.86831,Type A
49.52338,-67.28761,Type B
47.53148,-72.78405,Type A
46.28417,-75.10811,Type A
49.63909,-73.68057,Type C
48.83603,-64.4918,Type B
48.60042,-68.16395,
46.40528,-72.72131,Type A
45.97422,-73.22412,Type A
48.08423,-68.70961,Type B
48.84502,-72.60517,Type A
48.10672,-70.46633,Type C
51.74311,-74.52524,Type E
48.95624,-70.39612,Type B
47.60851,-76.4173,Type B
51.52788,-73.77985,Type G
46.33783,-77.62238,Type B
49.29676,-75.13219,Type B
49.97242,-78.75643,Type C
51.41517,-73.6162,Type E
52.72062,-75.91834,Type C
49.9985,-78.53297,Type C
50.31115,-78.8277,Type D
50.92296,-75.20863,Type C
50.06475,-71.05111,Type C
49.11571,-64.75776,Type B
49.79047,-74.4401,Type B
50.71343,-74.69319,Type A
48.39359,-71.40989,Type B
49.60762,-67.27505,Type A
48.75989,-76.75694,Type B
49.29586,-71.72518,Type B
51.78957,-71.49128,Type D
54.19724,-72.84749,Type C
48.13999,-71.12758,Type C
48.17116,-71.0925,Type C
50.19814,-72.60345,Type C
48.68016,-78.34311,Type C
48.84592,-76.13934,Type A
51.42296,-76.73269,Type E
49.13909,-72.59106,Type D
53.23142,-75.57282,Type D
53.1292,-75.59172,Type E
51.98591,-76.38016,Type D
53.00719,-74.44918,Type F
53.31835,-73.90914,Type F
53.13729,-74.69153,Type E
53.31385,-73.50807,Type E
53.42116,-73.71529,Type F
51.84862,-76.26636,Type D
48.61481,-71.04252,Type C
48.42656,-72.27912,Type B
46.22153,-73.92591,Type D
48.22602,-76.03338,Type C
49.28597,-75.11703,Type B
48.05666,-70.72309,Type B
49.44544,-67.39177,Type B
47.76619,-70.15195,Type B
48.81475,-76.09975,Type B
48.29227,-71.80765,Type D
47.54676,-70.24201,Type A
49.18735,-79.11988,Type A
48.19365,-68.26993,Type B
49.04047,-72.79766,Type E
48.67926,-65.69824,Type G
48.96973,-65.05045,Type C
48.14808,-71.08849,Type C
46.73861,-73.46326,Type B
48.5063,-72.47964,Type B
51.60222,-78.75225,Type D
49.41247,-71.58333,Type B
48.18735,-72.01589,Type A
48.83963,-76.09288,Type B
46.23412,-74.52353,
48.34143,-71.7297,Type A
49.44994,-71.4056,Type C
48.07015,-71.97577,Type A
49.02518,-73.19925,Type E
50.03867,-66.84806,Type B
50.04137,-66.86205,Type C
47.59143,-75.86733,Type D
48.59502,-73.64355,Type B
48.3801,-71.09084,Type D
49.39089,-72.38765,Type B
47.20174,-73.51583,Type B
51.23501,-77.45978,Type E
48.32105,-69.51165,Type C
50.39719,-74.48448,Type A
48.85941,-75.45352,Type C
52.52518,-76.02273,Type C
48.80935,-79.22269,Type A
52.24491,-75.3491,Type E
51.44365,-75.94806,Type F
51.39808,-76.04586,Type F
50.08274,-74.03848,Type B
50.93196,-78.5762,Type C
50.31745,-63.60188,Type C
49.08004,-73.46568,Type B
48.02608,-69.30778,Type A
52.15258,-67.90054,Type D
50.02248,-76.55814,Type B
50.84412,-74.0983,Type B
48.96163,-65.09955,Type B
48.86661,-75.81693,Type B
48.77338,-76.27193,Type B
46.93915,-78.84422,Type B
48.29317,-77.32252,Type A
48.05846,-75.21367,Type G
47.35582,-78.0143,Type A
47.0054,-75.43538,Type A
47.58184,-78.75601,Type B
49.10762,-70.36996,Type A
47.52428,-75.33333,Type B
50.70624,-73.34992,Type B
48.39719,-73.54947,Type B
48.28687,-72.87071,Type C
48.65528,-72.56291,Type D
48.58963,-78.99592,Type B
46.44095,-76.76025,Type A
48.26619,-77.71082,Type B
48.81205,-74.05739,Type G
48.80576,-76.57514,Type G
48.09233,-71.52948,Type B
49.48501,-78.67802,Type C
49.29047,-68.71139,Type A
49.08693,-74.20468,Type B
48.77248,-72.01647,Type C
48.29676,-78.95133,Type B
49.21433,-78.90703,Type B
49.74671,-64.00957,Type B
50.86211,-75.27064,Type C
48.16427,-72.86543,Type D
49.83423,-74.43726,Type B
48.80126,-74.12571,Type B
48.74491,-65.03696,Type B
48.22602,-70.35997,Type A
48.27158,-73.96082,Type A
46.77698,-76.61808,Type A
47.94814,-70.21912,Type B
49.26349,-73.56955,Type B
49.30935,-71.78368,Type B
46.70354,-76.83536,Type C
48.78867,-73.98362,Type C
49.23591,-68.19766,Type A
47.81475,-70.21518,Type B
48.99401,-79.40022,Type C
49.34862,-72.157,Type C
47.40978,-77.68621,Type B
48.24581,-74.33834,Type A
46.90438,-74.21709,Type C
49.10042,-68.55586,Type A
48.71793,-77.91258,Type E
46.881,-73.24737,Type B
50.30306,-74.70917,Type E
47.06745,-75.10593,Type B
45.84592,-75.83533,Type B
49.79856,-74.53318,Type C
48.63909,-79.08637,Type A
48.77068,-72.70088,Type D
49.44365,-74.83195,Type C
48.32015,-69.7243,Type B
48.23861,-76.88831,Type B
49.67746,-73.54442,Type C
47.35312,-77.96018,Type B
46.93465,-79.08501,Type B
48.63819,-77.57517,Type D
48.15528,-71.09522,Type D
47.47332,-78.33067,Type C
47.49221,-78.69543,Type C
47.54676,-78.56868,Type B
46.44005,-73.59097,Type C
47.01439,-72.71571,Type A
48.73861,-72.32515,Type B
46.44185,-76.76677,Type B
46.10941,-73.83494,Type B
47.04946,-71.32673,Type B
46.77968,-75.70798,Type A
45.70444,-73.74356,Type C
48.89719,-72.27861,Type B
48.69365,-69.47548,Type B
50.47692,-67.02963,Type C
48.72962,-69.1941,Type B
46.92476,-75.28066,Type A
48.98861,-73.33581,Type B
45.48232,-72.88332,Type A
45.66337,-74.56274,Type B
45.61661,-75.06276,Type B
46.08783,-74.09924,Type B
45.57824,-75.63197,Type B
48.6328,-72.55204,Type B
46.06295,-73.82685,Type A
47.54227,-72.65601,Type B
47.76619,-73.16131,Type B
53.61931,-70.19693,Type G
47.45354,-79.12145,Type B
46.70084,-72.73426,Type B
47.6229,-69.76128,Type A
49.1265,-65.2976,Type A
48.98412,-73.33445,Type B
48.34412,-71.7297,Type B
46.45264,-71.86445,Type B
45.40798,-72.20388,Type A
46.65078,-71.25604,Type B
47.52518,-70.41267,Type B
47.59952,-70.20199,Type A
46.89089,-78.87061,Type B
48.63549,-65.06156,Type B
49.06925,-65.66118,Type A
45.97422,-74.42753,Type B
46.16846,-74.7749,Type B
48.72512,-73.28289,Type B
47.02968,-76.58618,Type B
48.8729,-73.31146,Type D
46.07374,-74.08889,Type B
45.82914,-73.81655,Type A
45.79407,-75.83541,Type B
46.6292,-71.27178,Type A
45.83783,-73.53944,Type A
47.85941,-70.26229,Type B
46.28327,-76.24479,Type B
46.72062,-76.99475,Type C
46.68645,-71.82022,Type A
45.46343,-75.78076,Type B
45.60582,-72.99871,Type C
45.16936,-72.38478,Type B
45.57644,-72.57305,Type B
45.83963,-72.43804,Type B
46.42566,-73.11317,Type B
46.40798,-73.33971,Type B
45.96613,-73.84551,Type C
45.1274,-74.31421,Type C
45.05756,-72.83519,Type C
46.24401,-70.43888,Type B
45.79227,-70.94067,Type B
48.78417,-71.40575,Type D
48.78507,-71.85661,Type C
48.29856,-72.06576,Type C
45.74131,-75.18686,Type B
45.55306,-75.7948,Type B
48.36661,-72.55085,Type B
47.45624,-69.06072,Type C
48.21703,-65.95951,Type B
48.21343,-65.95951,Type C
47.38819,-72.80544,Type B
48.93016,-72.06417,Type D
45.75809,-73.69586,Type B
45.89269,-76.73708,Type C
45.78417,-76.16747,Type B
45.56385,-75.71018,Type C
46.57464,-74.96729,Type B
48.17026,-66.387,Type D
46.15978,-74.87252,Type B
48.21883,-78.15182,Type C
45.80936,-71.26366,Type B
48.3792,-72.58063,Type B
48.8828,-72.03684,Type B
48.72602,-72.57379,Type C
49.0063,-72.32237,Type C
47.32644,-79.34369,Type C
46.42386,-71.22652,Type B
46.27158,-72.28389,Type C
47.93285,-69.85761,Type B
48.38459,-71.25479,Type C
48.77248,-72.65166,Type B
48.79497,-71.88254,Type C
48.59682,-71.60004,Type B
48.31205,-68.09365,Type B
46.76169,-71.69486,Type B
49.18645,-64.87264,Type B
46.75989,-71.76113,Type B
47.72782,-68.70722,Type B
49.44455,-68.93361,Type A
48.98591,-72.04633,Type B
48.95174,-72.23904,Type B
50.30216,-63.92538,Type A
48.76259,-77.5,Type B
48.76349,-77.46589,Type C
46.622,-71.27441,Type A
46.23861,-71.85816,Type A
46.98591,-71.3613,Type B
46.92566,-71.17362,Type B
45.60672,-72.54348,Type A
45.67836,-72.48455,Type B
49.01799,-72.26477,Type D
46.1274,-73.48313,Type A
46.66936,-73.96068,Type C
46.63819,-73.87475,Type C
46.70804,-73.96721,Type C
46.69275,-79.08407,Type A
46.45174,-72.75501,Type C
46.57644,-72.65751,Type A
45.82284,-75.03558,Type A
48.02068,-79.21639,Type A
48.8828,-72.64615,Type D
45.83184,-72.16739,Type A
47.89269,-69.33619,Type A
48.45714,-71.20796,Type A
46.65708,-72.53092,Type A
48.78507,-77.43312,Type B
49.11481,-66.13369,Type A
48.52338,-72.28581,Type B
47.42206,-72.78282,
48.22602,-70.04554,Type C
47.41757,-72.77618,Type B
48.56835,-72.24592,Type C
48.57374,-72.25178,Type C
48.67566,-78.22548,Type B
46.81745,-71.89038,Type B
47.91337,-73.8791,Type C
48.09682,-72.18941,Type A
46.36481,-74.1002,Type B
45.8711,-72.46125,Type B
48.7494,-72.68999,Type C
47.02248,-71.4248,Type B
46.91067,-76.51093,Type C
45.89359,-74.25322,Type B
48.29497,-79.02791,Type A
48.51619,-78.28038,Type C
48.15258,-77.80772,Type C
45.63729,-75.13451,Type B
46.8837,-76.44474,Type C
46.43735,-73.49869,Type C
46.43735,-74.96085,Type B
46.81835,-76.17378,Type B
46.85132,-75.38511,Type C
45.92836,-74.39598,Type C
46.61391,-74.09204,Type B
48.89179,-79.2923,Type B
48.52968,-78.0358,Type B
48.96343,-72.23219,Type C
48.67116,-71.81291,Type A
46.95893,-78.95256,Type A
45.95804,-76.95602,Type C
46.26709,-76.01569,Type A
48.60941,-79.06837,Type C
46.51439,-72.63269,Type B
46.45893,-72.69386,Type B
48.1265,-79.25788,Type B
48.82374,-79.36613,Type C
46.11301,-73.65629,Type C
48.18285,-78.14239,Type B
48.19994,-77.37754,Type B
47.04227,-79.20513,Type C
47.71163,-72.91132,Type D
46.63819,-73.07547,Type D
48.19185,-73.32794,Type C
46.39089,-75.12103,Type B
47.65258,-77.05797,Type D
46.28058,-73.74479,Type B
46.8801,-75.37456,Type A
47.9994,-78.60484,Type F
46.92386,-71.14691,Type B
48.84592,-79.2937,Type C
49.32374,-69.20861,Type C
50.54946,-63.5338,Type E
46.54227,-78.29019,Type B
45.67836,-76.02412,Type A
45.79587,-76.08669,Type C
45.8828,-76.56525,Type C
46.77338,-73.41141,Type A
47.99311,-73.2164,Type F
48.96343,-72.15297,Type E
48.71703,-78.35397,Type C
46.39629,-74.86842,Type C
45.64359,-75.88451,Type C
45.54407,-75.71533,Type B
46.13459,-75.14071,Type A
46.93825,-71.33764,Type C
45.98322,-76.6369,Type B
48.73771,-71.64621,Type B
50.28417,-66.32207,Type B
46.06655,-73.72926,Type C
47.18645,-78.18251,Type B
49.71523,-74.34156,Type A
49.75719,-70.26095,Type C
47.8747,-73.0163,Type B
47.90168,-74.57663,Type B
48.29587,-75.88828,Type A
50.79766,-74.40386,Type C
48.36571,-74.32386,Type C
51.02338,-74.42708,Type C
47.39539,-75.51026,Type C
50.8837,-74.433,Type C
47.42926,-72.74335,Type B
46.8738,-73.59957,Type C
49.31655,-75.33057,Type C
48.381,-73.78188,Type B
49.72602,-68.99026,Type D
49.80846,-69.29989,Type A
49.33963,-76.90424,Type C
47.96073,-71.53633,Type D
48.02878,-74.58867,Type B
47.93285,-71.56051,Type A
47.95264,-71.59818,Type B
48.31925,-75.036,Type B
47.86031,-74.66958,Type C
47.81565,-74.61979,Type B
47.98232,-74.79168,Type C
47.81835,-74.72187,Type C
47.03957,-74.7434,Type B
49.1265,-75.05997,Type C
47.93375,-72.03904,Type C
48.17566,-73.59249,Type B
48.18106,-75.59114,Type C
48.16337,-75.5739,Type C
48.18196,-75.65183,Type B
48.08693,-73.48384,Type B
48.19005,-75.64913,Type C
48.21703,-75.95951,Type C
48.09682,-73.4798,Type A
47.85312,-71.42495,Type B
48.88459,-75.18025,Type D
48.16247,-73.56446,Type A
48.10132,-73.52677,Type B
47.58094,-73.19001,Type A
51.38639,-78.53866,Type E
47.92836,-72.04038,Type B
47.93196,-71.58882,Type C
48.83004,-76.68169,Type F
48.90708,-77.03408,Type C
48.42386,-77.06843,Type D
48.09413,-73.52274,Type B
48.09233,-73.56718,Type C
48.11301,-73.57121,Type B
48.15528,-73.54289,Type A
48.15708,-73.54559,Type A
49.54497,-78.22921,Type C
49.18106,-76.12952,Type B
49.81655,-78.91388,Type C
48.03777,-72.88439,Type E
47.96253,-71.5323,Type B
48.74131,-73.80879,Type C
49.20444,-75.09234,Type B
48.0054,-74.74731,Type B
48.74041,-73.75151,Type B
49.76259,-69.15831,Type D
47.99491,-73.18415,Type D
48.80666,-76.92899,Type B
48.79317,-76.75143,Type A
48.19904,-74.17174,Type B
48.11391,-73.56582,Type A
49.39719,-72.80846,Type C
50.28327,-72.26437,Type D
50.50989,-73.00131,Type D
50.7536,-74.40956,Type B
49.98591,-71.15967,Type D
50.49401,-72.80365,Type C
50.54047,-74.22453,Type C
50.55666,-73.07484,Type E
50.46883,-72.75138,Type B
46.34233,-72.76559,Type A
47.86661,-73.57127,Type D
50.50934,-72.70671,Type E
50.53777,-70.81494,Type D
50.05396,-71.2717,Type C
50.05216,-71.27451,Type D
48.8783,-76.38248,Type C
50.15888,-72.05245,Type D
50.17386,-72.0384,Type D
49.38999,-71.28774,Type D
50.55936,-73.03662,Type D
50.84413,-72.85542,Type C
49.52968,-74.97922,Type C
50.05666,-71.2731,Type D
50.85402,-71.84686,Type D
50.95084,-71.92149,Type C
50.97153,-71.80334,Type E
50.82464,-72.4516,Type E
51.03867,-76.4528,Type E
50.20983,-75.55663,Type F
50.96163,-72.02479,Type E
50.41757,-72.18225,Type E
50.28597,-76.09488,Type E
49.89629,-76.42601,Type D
50.36031,-75.76285,Type G
50.60132,-76.24433,Type F
50.16247,-75.80526,Type C
50.96883,-71.93288,Type C
50.42926,-72.17377,Type E
50.01079,-75.95242,Type C
50.00989,-76.46222,Type E
50.48502,-71.798,Type D
50.29047,-72.2714,Type D
50.98861,-71.93285,Type C
51.28597,-74.20686,Type D
49.86031,-73.81241,Type F
49.28507,-70.13634,Type C
51.27428,-74.20256,Type F
49.21253,-70.14326,Type D
49.27878,-70.15012,Type C
49.99761,-73.63029,Type D
49.7527,-75.55967,Type C
51.24311,-74.06466,Type D
49.33004,-70.62389,Type C
48.21163,-68.30229,Type A
49.93375,-73.73323,Type D
49.28687,-70.62255,Type E
49.92386,-73.73044,Type C
49.16427,-70.56958,Type E
49.1301,-70.54073,Type B
49.20174,-70.51451,Type B
48.10492,-68.04697,Type C
49.1211,-70.58422,Type B
49.8783,-69.19418,Type B
48.99581,-70.27028,Type D
50.16757,-72.04964,Type F
50.82105,-73.47153,Type E
49.21343,-69.94493,Type E
49.04317,-70.56138,Type C
49.34323,-69.95445,Type B
48.79766,-70.26644,Type C
49.7545,-75.56385,Type B
48.04407,-71.02415,Type C
49.0054,-70.25519,Type C
49.22512,-70.12122,Type D
50.67026,-73.54786,Type C
49.7494,-75.56663,Type D
48.83783,-70.35108,Type E
48.95174,-70.13791,Type C
50.84143,-73.33834,Type C
49.7563,-75.36794,Type C
49.04766,-70.58196,Type F
49.7554,-75.56245,Type C
49.0018,-70.54221,Type B
50.02698,-75.4412,Type C
48.96433,-70.54772,Type C
49.84053,-72.78034,Type C
49.85042,-72.85111,Type C
50.23142,-72.61606,Type B
50.29227,-72.63429,Type C
50.3765,-72.66244,Type D
50.1238,-75.34793,Type B
50.20983,-75.55663,Type C
49.95444,-72.73462,Type E
49.95084,-72.86915,Type C
48.51619,-65.54125,Type C
49.92836,-72.70669,Type C
49.95174,-72.74301,Type C
50.14449,-72.85913,Type B
50.06025,-72.98599,Type D
49.86481,-72.85946,Type C
49.84233,-73.78313,Type D
50.64898,-74.39397,Type F
50.6229,-74.30924,Type E
50.36841,-74.32769,Type G
48.73951,-65.63394,Type C
50.84323,-73.1973,Type D
50.81565,-73.22153,Type E
50.42116,-73.98588,Type E
51.32284,-78.45395,Type F
51.81565,-77.63321,Type G
49.70174,-70.83333,Type G
52.03327,-77.33773,Type D
52.05216,-77.32163,Type E
52.08693,-77.11544,Type B
50.36931,-70.9295,Type E
49.76979,-70.84426,Type D
50.44275,-73.18787,Type B
49.7518,-70.85125,Type D
49.77518,-70.86653,Type D
50.18735,-70.00608,Type C
49.52518,-70.18073,Type C
50.61661,-72.07199,Type C
49.32105,-70.63079,Type C
49.94994,-78.77323,Type B
48.03687,-73.49596,Type B
49.32374,-70.70861,Type C
50.57734,-72.10011,Type C
50.63549,-72.10002,Type D
50.59053,-72.08876,Type F
50.95084,-75.07477,Type G
49.39719,-70.61416,Type C
49.33783,-70.62112,Type D
50.07105,-70.92013,Type E
52.06385,-76.61693,Type D
50.05936,-70.98459,Type D
49.40078,-70.69887,Type F
50.48052,-77.63557,Type B
50.05936,-70.9944,Type C
50.35851,-76.19361,Type F
52.04137,-76.64181,Type E
49.10222,-75.70192,Type B
50.10312,-71.82212,Type E
49.24761,-70.61156,Type E
50.47153,-70.91243,Type D
47.74131,-70.5178,Type B
49.21163,-70.56544,Type C
48.99221,-70.54907,Type C
52.10582,-76.39763,Type D
52.25719,-76.58586,Type C
48.88549,-70.34555,Type A
49.89449,-69.1802,Type C
50.66936,-73.5507,Type D
50.6337,-70.35144,Type C
50.80396,-70.35263,Type C
49.85851,-73.80822,Type B
50.33783,-71.66667,Type B
50.70624,-71.92332,Type D
50.78507,-71.93599,Type D
50.78867,-71.93883,Type B
47.6256,-75.14665,Type B
50.45174,-73.77401,Type C
49.10761,-71.60347,Type B
49.99761,-74.42305,Type E
51.20354,-73.53597,Type B
47.77608,-74.70985,Type A
50.39359,-69.30512,Type C
50.67746,-68.3599,Type D
50.2485,-69.66245,Type B
49.55396,-70.63617,Type E
50.08423,-68.87462,Type B
49.43016,-70.65837,Type B
49.51799,-70.75991,Type A
50.29587,-69.54673,Type C
48.42566,-66.85975,Type A
49.67836,-69.69997,Type D
49.56835,-69.8056,Type D
49.7563,-74.95824,Type B
48.96343,-70.78676,Type B
48.52158,-66.21062,Type B
48.40618,-66.85164,Type B
50.80306,-67.36402,Type C
50.42836,-69.20059,Type D
48.3792,-76.92553,Type B
48.8792,-77.88521,Type C
50.38639,-69.80795,Type B
51.90168,-76.08333,Type G
53.21433,-74.81982,Type D
49.88549,-76.41248,Type D
50.04407,-77.93278,Type B
49.90078,-71.12199,Type D
49.34862,-69.63906,Type B
50.1238,-75.33952,Type E
50.16936,-75.80104,Type F
49.97782,-71.15268,Type C
49.88459,-71.05542,Type C
51.44185,-78.54726,Type E
50.41517,-72.51559,Type F
49.90438,-71.26212,Type B
49.89988,-71.26632,Type B
49.86841,-71.13876,Type D
50.8756,-73.17589,Type D
50.30396,-78.9648,Type F
48.04227,-73.52415,Type A
51.1238,-77.11938,Type D
50.77193,-72.60882,Type E
50.44904,-73.19492,Type B
50.24671,-76.21203,Type E
49.95174,-76.6871,Type B
50.09592,-71.37601,Type C
50.61841,-77.7259,Type C
50.72063,-77.76231,Type A
51.0009,-70.5619,Type E
49.68016,-78.58466,Type B
47.99041,-73.26211,Type B
50.78777,-74.45021,Type G
51.21793,-78.02016,Type G
51.76349,-78.09547,Type F
51.1283,-77.86221,Type F
51.2563,-78.39942,Type C
51.35851,-78.22552,Type F
52.06385,-77.44588,Type D
51.22692,-77.85204,Type G
49.28417,-73.42279,Type C
47.85492,-72.88852,Type B
50.631,-77.72448,Type B
50.56655,-72.0805,Type E
50.70354,-71.89111,Type D
50.72422,-75.97727,Type G
50.16936,-72.07631,Type D
51.29766,-76.58612,Type G
51.39449,-78.41523,Type E
51.41847,-76.55882,Type G
51.02698,-76.87091,Type C
51.18915,-76.84779,Type D
50.46163,-76.5579,Type C
50.32105,-70.02558,Type A
50.67656,-76.01521,Type D
50.26979,-72.39556,Type E
50.49671,-72.70476,Type C
49.29946,-73.35323,Type C
50.43196,-69.21047,Type C
50.81475,-76.03209,Type D
49.31205,-74.42689,Type B
51.01079,-70.31189,Type E
47.02608,-73.63896,Type B
50.01979,-73.97201,Type C
51.12021,-69.73281,Type G
49.94814,-71.46087,Type C
50.7554,-73.45451,Type F
